Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA Include for Analysis]	Protocol REF	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
eb5d6516-bb61-449f-b9cd-728991705831	TCGA-4Z-AA82-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA82-01A-11D-A391-08.1.bam	d7a28af1-abf8-4ace-8d79-f0a85e9815a1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA82.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
eb5d6516-bb61-449f-b9cd-728991705831	TCGA-4Z-AA82-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA82-01A-11D-A391-08.1.bam	d7a28af1-abf8-4ace-8d79-f0a85e9815a1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA82.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
05b8b7c4-3332-4f70-9bba-ebba5ec80dbe	TCGA-4Z-AA83-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA83-01A-11D-A391-08.1.bam	f22c0519-d123-46c4-988b-0f5c83b0e759	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA83.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
05b8b7c4-3332-4f70-9bba-ebba5ec80dbe	TCGA-4Z-AA83-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA83-01A-11D-A391-08.1.bam	f22c0519-d123-46c4-988b-0f5c83b0e759	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA83.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
658bd4ea-d83d-4393-b14f-fb6dab30c44a	TCGA-4Z-AA84-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA84-01A-11D-A391-08.1.bam	3353dabf-b1d0-4eba-86ed-96e33c906528	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA84.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
658bd4ea-d83d-4393-b14f-fb6dab30c44a	TCGA-4Z-AA84-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA84-01A-11D-A391-08.1.bam	3353dabf-b1d0-4eba-86ed-96e33c906528	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA84.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
f8659a83-8562-4056-b28a-e588b68c0276	TCGA-4Z-AA86-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA86-01A-11D-A391-08.1.bam	f3b9a19d-705a-41ca-9388-3f56e902bdd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA86.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
f8659a83-8562-4056-b28a-e588b68c0276	TCGA-4Z-AA86-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA86-01A-11D-A391-08.1.bam	f3b9a19d-705a-41ca-9388-3f56e902bdd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA86.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
8bc19a22-4906-4c0d-a0f2-75bc48b3f25f	TCGA-4Z-AA87-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA87-01A-11D-A391-08.1.bam	3ff2f2c0-ef34-48fb-b835-b891abfefd67	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA87.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
8bc19a22-4906-4c0d-a0f2-75bc48b3f25f	TCGA-4Z-AA87-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA87-01A-11D-A391-08.1.bam	3ff2f2c0-ef34-48fb-b835-b891abfefd67	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA87.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1468d6c1-89d9-4cf4-a37f-4b967a6c5a48	TCGA-4Z-AA89-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA89-01A-11D-A391-08.1.bam	a885adc2-0e14-4357-a7a9-57f03de2506a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA89.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1468d6c1-89d9-4cf4-a37f-4b967a6c5a48	TCGA-4Z-AA89-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-4Z-AA89-01A-11D-A391-08.1.bam	a885adc2-0e14-4357-a7a9-57f03de2506a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-4Z-AA89.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
32888bc7-dc48-44d6-877c-2f1fea1160b4	TCGA-5N-A9KI-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-5N-A9KI-01A-31D-A42E-08.2.bam	76c47925-5e34-421f-89e0-04cad8613079	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-5N-A9KI.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
32888bc7-dc48-44d6-877c-2f1fea1160b4	TCGA-5N-A9KI-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-5N-A9KI-01A-31D-A42E-08.2.bam	76c47925-5e34-421f-89e0-04cad8613079	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-5N-A9KI.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
8ca3b3a7-f2a2-48a3-bde3-88fe99340f0c	TCGA-5N-A9KM-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-5N-A9KM-01A-11D-A42E-08.2.bam	97c236fa-44e3-4ce9-b63d-b596e3ebd2ef	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-5N-A9KM.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
8ca3b3a7-f2a2-48a3-bde3-88fe99340f0c	TCGA-5N-A9KM-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-5N-A9KM-01A-11D-A42E-08.2.bam	97c236fa-44e3-4ce9-b63d-b596e3ebd2ef	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-5N-A9KM.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
134b0a5e-a0ba-444d-bc4b-bdceb02d5b04	TCGA-BL-A0C8-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A0C8-01A-11D-A10S-08.8.bam	76ead3b3-992a-4bd9-ab43-42f51412ffea	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A0C8.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
134b0a5e-a0ba-444d-bc4b-bdceb02d5b04	TCGA-BL-A0C8-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A0C8-01A-11D-A10S-08.8.bam	76ead3b3-992a-4bd9-ab43-42f51412ffea	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A0C8.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
aa490522-7bb9-4f82-8f19-eaf63f719bfe	TCGA-BL-A13I-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A13I-01A-11D-A13W-08.5.bam	5cd4a530-16c1-4cf7-9470-a87e0693b644	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A13I.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
aa490522-7bb9-4f82-8f19-eaf63f719bfe	TCGA-BL-A13I-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A13I-01A-11D-A13W-08.5.bam	5cd4a530-16c1-4cf7-9470-a87e0693b644	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A13I.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	TCGA-BL-A13J-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A13J-01A-11D-A10S-08.7.bam	304a14a7-9a00-4525-8260-d0dd4dc17bda	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A13J.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	TCGA-BL-A13J-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A13J-01A-11D-A10S-08.7.bam	304a14a7-9a00-4525-8260-d0dd4dc17bda	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A13J.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b181ba68-f50f-4faf-b7b5-356e119b5f04	TCGA-BL-A3JM-01A-12D-A21A-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A3JM-01A-12D-A21A-08.2.bam	74f5e2d0-3432-4bd3-aa05-eca05607b7a4	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A3JM.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b181ba68-f50f-4faf-b7b5-356e119b5f04	TCGA-BL-A3JM-01A-12D-A21A-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A3JM-01A-12D-A21A-08.2.bam	74f5e2d0-3432-4bd3-aa05-eca05607b7a4	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A3JM.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
757a95a7-bef9-43ab-8aed-b36306558017	TCGA-BL-A5ZZ-01A-31D-A30E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A5ZZ-01A-31D-A30E-08.1.bam	38014ee0-350e-4f73-a64b-7dbc6a7d1560	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A5ZZ.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
757a95a7-bef9-43ab-8aed-b36306558017	TCGA-BL-A5ZZ-01A-31D-A30E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BL-A5ZZ-01A-31D-A30E-08.1.bam	38014ee0-350e-4f73-a64b-7dbc6a7d1560	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BL-A5ZZ.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b2e5d244-94c1-4dbf-8d33-34b595903310	TCGA-BT-A0S7-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A0S7-01A-11D-A10S-08.5.bam	1a179d67-8165-4c45-8fac-9b45d74b7ac1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A0S7.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b2e5d244-94c1-4dbf-8d33-34b595903310	TCGA-BT-A0S7-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A0S7-01A-11D-A10S-08.5.bam	1a179d67-8165-4c45-8fac-9b45d74b7ac1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A0S7.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
d61ccd8c-b798-46e0-aeed-f95b4f3ba4ff	TCGA-BT-A0YX-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A0YX-01A-11D-A10S-08.5.bam	c75c30c3-27b4-47ee-b66f-bc4b700174b5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A0YX.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
d61ccd8c-b798-46e0-aeed-f95b4f3ba4ff	TCGA-BT-A0YX-01A-11D-A10S-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A0YX-01A-11D-A10S-08.5.bam	c75c30c3-27b4-47ee-b66f-bc4b700174b5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A0YX.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1d3c0ff9-d149-4d21-8955-5fb849fc5462	TCGA-BT-A20J-01A-11D-A14W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A20J-01A-11D-A14W-08.3.bam	c32c3461-9218-4f15-aff4-0e77e4ddce02	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A20J.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1d3c0ff9-d149-4d21-8955-5fb849fc5462	TCGA-BT-A20J-01A-11D-A14W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A20J-01A-11D-A14W-08.3.bam	c32c3461-9218-4f15-aff4-0e77e4ddce02	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A20J.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
341bbffe-7587-4ad0-b3b4-68e64080e216	TCGA-BT-A20N-01A-11D-A14W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-BT-A20N-01A-11D-A14W-08.3.bam	e1f678bd-227b-4ec7-83a2-2e02e10280a2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-BT-A20N.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
